,,,,Longitude,Latitude
,,,,-2.557471,51.473994
,,,,-2.552912,51.473224
,,,,-2.557471,51.473994
,,,,-2.556197,51.476985
,,,,-2.554763,51.478664
,,,,-2.554763,51.478664
,,,,-2.551767,51.472564
,,,,-2.545897,51.474129
,,,,-2.551767,51.472564
,,,,-2.557471,51.473994
,,,,-2.557471,51.473994
,,,,-2.557471,51.473994
,,,,-2.551767,51.472564
,,,,-2.552912,51.473224
,,,,-2.552912,51.473224
,,,,-2.547183,51.473314
,,,,-2.551767,51.472564
,,,,-2.552912,51.473224
,,,,-2.552912,51.473224
,,,,-2.541738,51.465831
,,,,-2.545335,51.471677
,,,,-2.549699,51.464688
,,,,-2.549333,51.470112
,,,,-2.541492,51.469375
,,,,-2.545335,51.471677
,,,,-2.548225,51.468948
,,,,-2.547578,51.469032
,,,,-2.541738,51.465831
,,,,-2.549404,51.46406
,,,,-2.541738,51.465831
,,,,-2.547578,51.469032
,,,,-2.549333,51.470112
,,,,-2.545064,51.469467
,,,,-2.548908,51.46828
,,,,-2.549404,51.46406
,,,,-2.545806,51.468969
,,,,-2.54612,51.468697
,,,,-2.589152,51.468768
,,,,-2.589421,51.469522
,,,,-2.586885,51.471603
,,,,-2.589421,51.469522
,,,,-2.585136,51.471117
,,,,-2.585136,51.471117
,,,,-2.5928,51.469253
,,,,-2.5928,51.469253
,,,,-2.589152,51.468768
,,,,-2.591165,51.469738
,,,,-2.589421,51.469522
,,,,-2.582716,51.475499
,,,,-2.585673,51.472553
,,,,-2.584063,51.472786
,,,,-2.577916,51.473931
,,,,-2.58277,51.472945
,,,,-2.580553,51.470753
,,,,-2.576436,51.474208
,,,,-2.585673,51.472553
,,,,-2.585673,51.472553
,,,,-2.58277,51.472945
,,,,-2.582806,51.474653
,,,,-2.58224,51.474305
,,,,-2.58224,51.474305
,,,,-2.58224,51.474305
,,,,-2.584312,51.474214
,,,,-2.583582,51.471124
,,,,-2.585076,51.472043
,,,,-2.583582,51.471124
,,,,-2.581009,51.474851
,,,,-2.59072,51.473193
,,,,-2.59072,51.473193
,,,,-2.59072,51.473193
,,,,-2.590781,51.472302
,,,,-2.59072,51.473193
,,,,-2.598717,51.475796
,,,,-2.591285,51.47453
,,,,-2.59072,51.473193
,,,,-2.59072,51.473193
,,,,-2.591285,51.47453
,,,,-2.591285,51.47453
,,,,-2.591285,51.47453
,,,,-2.591285,51.47453
,,,,-2.59072,51.473193
,,,,-2.592178,51.474552
,,,,-2.593033,51.472776
,,,,-2.606042,51.471181
,,,,-2.603849,51.470851
,,,,-2.603849,51.470851
,,,,-2.602612,51.471999
,,,,-2.591887,51.472126
,,,,-2.598703,51.47478
,,,,-2.591887,51.472126
,,,,-2.598236,51.470943
,,,,-2.595718,51.472187
,,,,-2.59384,51.471747
,,,,-2.597204,51.471353
,,,,-2.591887,51.472126
,,,,-2.591887,51.472126
,,,,-2.5906,51.474983
,,,,-2.592283,51.471566
,,,,-2.5906,51.474983
,,,,-2.593492,51.471533
,,,,-2.592283,51.471566
,,,,-2.592283,51.471566
,,,,-2.5906,51.474983
,,,,-2.593262,51.469331
,,,,-2.530138,51.474732
,,,,-2.525505,51.471273
,,,,-2.524293,51.471045
,,,,-2.525505,51.471273
,,,,-2.524065,51.470021
,,,,-2.526361,51.47439
,,,,-2.527376,51.472461
,,,,-2.528419,51.4718
,,,,-2.524735,51.473192
,,,,-2.525629,51.475814
,,,,-2.530138,51.474732
,,,,-2.523666,51.471578
,,,,-2.530138,51.474732
,,,,-2.524735,51.473192
,,,,-2.527715,51.473197
,,,,-2.526914,51.468615
,,,,-2.531482,51.472703
,,,,-2.532917,51.473506
,,,,-2.52692,51.470386
,,,,-2.530257,51.470092
,,,,-2.536897,51.472795
,,,,-2.54034,51.468104
,,,,-2.532893,51.466546
,,,,-2.537445,51.466777
,,,,-2.532893,51.466546
,,,,-2.532893,51.466546
,,,,-2.535103,51.468398
,,,,-2.530257,51.470092
,,,,-2.534244,51.470065
,,,,-2.535103,51.468398
,,,,-2.530257,51.470092
,,,,-2.530257,51.470092
,,,,-2.539363,51.469502
,,,,-2.535103,51.468398
,,,,-2.537445,51.466777
,,,,-2.540146,51.469939
,,,,-2.535845,51.473942
,,,,-2.532893,51.466546
,,,,-2.538377,51.467654
,,,,-2.538016,51.473734
,,,,-2.521711,51.470607
,,,,-2.515064,51.468469
,,,,-2.525167,51.469432
,,,,-2.521711,51.470607
,,,,-2.521711,51.470607
,,,,-2.514852,51.467517
,,,,-2.521711,51.470607
,,,,-2.524468,51.468733
,,,,-2.597012,51.464367
,,,,-2.602187,51.46381
,,,,-2.603665,51.464513
,,,,-2.603665,51.464513
,,,,-2.602411,51.464447
,,,,-2.605156,51.465153
,,,,-2.602411,51.464447
,,,,-2.603665,51.464513
,,,,-2.605156,51.465153
,,,,-2.605156,51.465153
,,,,-2.599971,51.464918
,,,,-2.605156,51.465153
,,,,-2.608315,51.463509
,,,,-2.609515,51.466011
,,,,-2.606583,51.464201
,,,,-2.60652,51.463788
,,,,-2.609515,51.466011
,,,,-2.609515,51.466011
,,,,-2.609775,51.465003
,,,,-2.606583,51.464201
,,,,-2.609515,51.466011
,,,,-2.60652,51.463788
,,,,-2.608315,51.463509
,,,,-2.608315,51.463509
,,,,-2.606664,51.464902
,,,,-2.608315,51.463509
,,,,-2.608315,51.463509
,,,,-2.603367,51.462707
,,,,-2.607219,51.463335
,,,,-2.608315,51.463509
,,,,-2.608315,51.463509
,,,,-2.608315,51.463509
,,,,-2.609775,51.465003
,,,,-2.608315,51.463509
,,,,-2.614284,51.469511
,,,,-2.614094,51.47042
,,,,-2.608156,51.46993
,,,,-2.614094,51.47042
,,,,-2.610433,51.47008
,,,,-2.613172,51.469292
,,,,-2.60924,51.471327
,,,,-2.608745,51.467688
,,,,-2.608745,51.467688
,,,,-2.61118,51.468862
,,,,-2.609645,51.471495
,,,,-2.609645,51.471495
,,,,-2.613172,51.469292
,,,,-2.614284,51.469511
,,,,-2.614284,51.469511
,,,,-2.614284,51.469511
,,,,-2.614284,51.469511
,,,,-2.605868,51.467819
,,,,-2.605868,51.467819
,,,,-2.607899,51.465777
,,,,-2.610176,51.465918
,,,,-2.607899,51.465777
,,,,-2.611275,51.46629
,,,,-2.605868,51.467819
,,,,-2.610176,51.465918
,,,,-2.608384,51.468661
,,,,-2.611275,51.46629
,,,,-2.608091,51.468311
,,,,-2.6065,51.465568
,,,,-2.605868,51.467819
,,,,-2.605868,51.467819
,,,,-2.607899,51.465777
,,,,-2.608091,51.468311
,,,,-2.6065,51.465568
,,,,-2.610176,51.465918
,,,,-2.605137,51.469127
,,,,-2.604262,51.466173
,,,,-2.606547,51.46689
,,,,-2.606547,51.46689
,,,,-2.606547,51.46689
,,,,-2.603031,51.467771
,,,,-2.606547,51.46689
,,,,-2.604453,51.467503
,,,,-2.604453,51.467503
,,,,-2.606547,51.46689
,,,,-2.606547,51.46689
,,,,-2.573993,51.468816
,,,,-2.574133,51.470829
,,,,-2.572554,51.467699
,,,,-2.574313,51.471422
,,,,-2.576955,51.470861
,,,,-2.573025,51.469693
,,,,-2.575321,51.471381
,,,,-2.57603,51.470514
,,,,-2.571143,51.470017
,,,,-2.571872,51.468494
,,,,-2.572554,51.467699
,,,,-2.572947,51.468102
,,,,-2.571743,51.469672
,,,,-2.576955,51.470861
,,,,-2.574793,51.471743
,,,,-2.577296,51.471569
,,,,-2.576947,51.470177
,,,,-2.580559,51.465502
,,,,-2.581638,51.466629
,,,,-2.580971,51.461732
,,,,-2.581638,51.466629
,,,,-2.581638,51.466629
,,,,-2.582084,51.466564
,,,,-2.582084,51.466564
,,,,-2.58027,51.466537
,,,,-2.580559,51.465502
,,,,-2.578362,51.465944
,,,,-2.581965,51.466277
,,,,-2.579693,51.46422
,,,,-2.579648,51.467493
,,,,-2.574638,51.467464
,,,,-2.579693,51.46422
,,,,-2.574638,51.467464
,,,,-2.574638,51.467464
,,,,-2.579648,51.467493
,,,,-2.579011,51.466085
,,,,-2.576818,51.466806
,,,,-2.58027,51.466537
,,,,-2.579149,51.465599
,,,,-2.58027,51.466537
,,,,-2.58027,51.466537
,,,,-2.574865,51.469522
,,,,-2.579693,51.46422
,,,,-2.58071,51.46497
,,,,-2.577573,51.465004
,,,,-2.58027,51.466537
,,,,-2.580971,51.461732
,,,,-2.574638,51.467464
,,,,-2.579011,51.466085
,,,,-2.58071,51.46497
,,,,-2.579011,51.466085
,,,,-2.58027,51.466537
,,,,-2.58027,51.466537
,,,,-2.578642,51.464216
,,,,-2.58071,51.46497
,,,,-2.580601,51.467695
,,,,-2.580601,51.467695
,,,,-2.578022,51.467537
,,,,-2.579251,51.467954
,,,,-2.582283,51.470879
,,,,-2.580153,51.468678
,,,,-2.580153,51.468678
,,,,-2.580601,51.467695
,,,,-2.580601,51.467695
,,,,-2.585253,51.465622
,,,,-2.588747,51.465272
,,,,-2.589527,51.465475
,,,,-2.58545,51.466395
,,,,-2.585253,51.465622
,,,,-2.588982,51.466763
,,,,-2.585253,51.465622
,,,,-2.588982,51.466763
,,,,-2.587198,51.465756
,,,,-2.588747,51.465272
,,,,-2.588982,51.466763
,,,,-2.585253,51.465622
,,,,-2.588982,51.466763
,,,,-2.588747,51.465272
,,,,-2.58545,51.466395
,,,,-2.588982,51.466763
,,,,-2.589527,51.465475
,,,,-2.584022,51.467292
,,,,-2.588982,51.466763
,,,,-2.584022,51.467292
,,,,-2.588747,51.465272
,,,,-2.588747,51.465272
,,,,-2.588747,51.465272
,,,,-2.588747,51.465272
,,,,-2.582644,51.466489
,,,,-2.589162,51.466232
,,,,-2.588982,51.466763
,,,,-2.590923,51.466547
,,,,-2.589527,51.465475
,,,,-2.589527,51.465475
,,,,-2.589162,51.466232
,,,,-2.583438,51.460983
,,,,-2.590887,51.460433
,,,,-2.589013,51.461332
,,,,-2.584694,51.462415
,,,,-2.589013,51.461332
,,,,-2.587405,51.4617
,,,,-2.590887,51.460433
,,,,-2.590887,51.460433
,,,,-2.587405,51.4617
,,,,-2.583438,51.460983
,,,,-2.584859,51.461785
,,,,-2.58631,51.459332
,,,,-2.588974,51.459408
,,,,-2.584859,51.461785
,,,,-2.587405,51.4617
,,,,-2.587405,51.4617
,,,,-2.583438,51.460983
,,,,-2.584859,51.461785
,,,,-2.586507,51.46014
,,,,-2.587405,51.4617
,,,,-2.588974,51.459408
,,,,-2.590887,51.460433
,,,,-2.584859,51.461785
,,,,-2.584859,51.461785
,,,,-2.585817,51.461312
,,,,-2.587265,51.459723
,,,,-2.587405,51.4617
,,,,-2.586787,51.460642
,,,,-2.586787,51.460642
,,,,-2.586787,51.460642
,,,,-2.58654,51.462658
,,,,-2.589013,51.461332
,,,,-2.587405,51.4617
,,,,-2.58783,51.4623
,,,,-2.590887,51.460433
,,,,-2.58184,51.461
,,,,-2.58184,51.461
,,,,-2.590887,51.460433
,,,,-2.58184,51.461
,,,,-2.589013,51.461332
,,,,-2.586507,51.46014
,,,,-2.589013,51.461332
,,,,-2.586787,51.460642
,,,,-2.590887,51.460433
,,,,-2.58184,51.461
,,,,-2.590887,51.460433
,,,,-2.586787,51.460642
,,,,-2.589013,51.461332
,,,,-2.590887,51.460433
,,,,-2.589013,51.461332
,,,,-2.590887,51.460433
,,,,-2.589013,51.461332
,,,,-2.584859,51.461785
,,,,-2.584694,51.462415
,,,,-2.585514,51.460136
,,,,-2.589027,51.460235
,,,,-2.589013,51.461332
,,,,-2.589027,51.460235
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58631,51.459332
,,,,-2.58184,51.461
,,,,-2.586787,51.460642
,,,,-2.589013,51.461332
,,,,-2.589013,51.461332
,,,,-2.589013,51.461332
,,,,-2.589013,51.461332
,,,,-2.58184,51.461
,,,,-2.586787,51.460642
,,,,-2.590887,51.460433
,,,,-2.58184,51.461
,,,,-2.586787,51.460642
,,,,-2.586787,51.460642
,,,,-2.586507,51.46014
,,,,-2.586735,51.464419
,,,,-2.590092,51.462433
,,,,-2.586796,51.463573
,,,,-2.590092,51.462433
,,,,-2.586796,51.463573
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.588921,51.462025
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.58547,51.463445
,,,,-2.586735,51.464419
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.586796,51.463573
,,,,-2.590092,51.462433
,,,,-2.588579,51.463421
,,,,-2.590092,51.462433
,,,,-2.587105,51.464129
,,,,-2.590092,51.462433
,,,,-2.588579,51.463421
,,,,-2.586796,51.463573
,,,,-2.586735,51.464419
,,,,-2.586735,51.464419
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.586735,51.464419
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.588921,51.462025
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.587155,51.463482
,,,,-2.590092,51.462433
,,,,-2.590092,51.462433
,,,,-2.587155,51.463482
,,,,-2.586735,51.464419
,,,,-2.58547,51.463445
,,,,-2.58162,51.464031
,,,,-2.584486,51.465275
,,,,-2.582589,51.464386
,,,,-2.583582,51.463239
,,,,-2.582589,51.464386
,,,,-2.582589,51.464386
,,,,-2.58162,51.464031
,,,,-2.583582,51.463239
,,,,-2.582589,51.464386
,,,,-2.582589,51.464386
,,,,-2.583582,51.463239
,,,,-2.582589,51.464386
,,,,-2.586019,51.464692
,,,,-2.583582,51.463239
,,,,-2.583582,51.463239
,,,,-2.585588,51.464766
,,,,-2.584486,51.465275
,,,,-2.584486,51.465275
,,,,-2.582589,51.464386
,,,,-2.583496,51.464399
,,,,-2.584198,51.464135
,,,,-2.583582,51.463239
,,,,-2.582589,51.464386
,,,,-2.582538,51.464907
,,,,-2.582589,51.464386
,,,,-2.584198,51.464135
,,,,-2.583496,51.464399
,,,,-2.584486,51.465275
,,,,-2.582538,51.464907
,,,,-2.582538,51.464907
,,,,-2.582538,51.464907
,,,,-2.582538,51.464907
,,,,-2.582538,51.464907
,,,,-2.582538,51.464907
,,,,-2.583496,51.464399
,,,,-2.593274,51.462498
,,,,-2.593274,51.462498
,,,,-2.601239,51.460695
,,,,-2.592736,51.463193
,,,,-2.593274,51.462498
,,,,-2.591922,51.46371
,,,,-2.593274,51.462498
,,,,-2.597428,51.463133
,,,,-2.593274,51.462498
,,,,-2.59598,51.461396
,,,,-2.601027,51.467512
,,,,-2.596467,51.466726
,,,,-2.596467,51.466726
,,,,-2.601866,51.465691
,,,,-2.597052,51.467415
,,,,-2.602034,51.466409
,,,,-2.602471,51.47004
,,,,-2.592541,51.468112
,,,,-2.596467,51.465575
,,,,-2.592174,51.467602
,,,,-2.593779,51.470381
,,,,-2.592541,51.468112
,,,,-2.595758,51.469732
,,,,-2.592078,51.466856
,,,,-2.595758,51.469732
,,,,-2.594972,51.466859
,,,,-2.592174,51.467602
,,,,-2.592174,51.467602
,,,,-2.592541,51.468112
,,,,-2.592541,51.468112
,,,,-2.593951,51.470299
,,,,-2.592078,51.466856
,,,,-2.594241,51.469336
,,,,-2.594139,51.465928
,,,,-2.592541,51.468112
,,,,-2.593951,51.470299
,,,,-2.593779,51.470381
,,,,-2.593779,51.470381
,,,,-2.593779,51.470381
,,,,-2.592423,51.466791
,,,,-2.593951,51.470299
,,,,-2.592078,51.466856
,,,,-2.593779,51.470381
,,,,-2.592078,51.466856
,,,,-2.593951,51.470299
,,,,-2.592541,51.468112
,,,,-2.590766,51.457808
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.591036,51.459713
,,,,-2.589044,51.458185
,,,,-2.592126,51.459419
,,,,-2.590979,51.45974
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.58785,51.459306
,,,,-2.593385,51.461032
,,,,-2.59279,51.461835
,,,,-2.592126,51.459419
,,,,-2.589044,51.458185
,,,,-2.592126,51.459419
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.592126,51.459419
,,,,-2.593287,51.460133
,,,,-2.591036,51.459713
,,,,-2.593287,51.460133
,,,,-2.594597,51.460207
,,,,-2.592126,51.459419
,,,,-2.589044,51.458185
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.58785,51.459306
,,,,-2.592126,51.459419
,,,,-2.59279,51.461835
,,,,-2.590117,51.458818
,,,,-2.585284,51.456774
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.589044,51.458185
,,,,-2.58785,51.459306
,,,,-2.591036,51.459713
,,,,-2.591036,51.459713
,,,,-2.59279,51.461835
,,,,-2.586288,51.457659
,,,,-2.592126,51.459419
,,,,-2.591036,51.459713
,,,,-2.58785,51.459306
,,,,-2.58785,51.459306
,,,,-2.589044,51.458185
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.590766,51.457808
,,,,-2.590117,51.458818
,,,,-2.586288,51.457659
,,,,-2.591951,51.460382
,,,,-2.593193,51.460655
,,,,-2.592756,51.46143
,,,,-2.590979,51.45974
,,,,-2.585284,51.456774
,,,,-2.592225,51.460372
,,,,-2.592126,51.459419
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.593193,51.460655
,,,,-2.594597,51.460207
,,,,-2.592126,51.459419
,,,,-2.590766,51.457808
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.590766,51.457808
,,,,-2.586288,51.457659
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.58785,51.459306
,,,,-2.590117,51.458818
,,,,-2.586288,51.457659
,,,,-2.590117,51.458818
,,,,-2.590766,51.457808
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.590117,51.458818
,,,,-2.590117,51.458818
,,,,-2.58785,51.459306
,,,,-2.592126,51.459419
,,,,-2.58785,51.459306
,,,,-2.58914,51.458913
,,,,-2.589044,51.458185
,,,,-2.590117,51.458818
,,,,-2.58785,51.459306
,,,,-2.58785,51.459306
,,,,-2.589044,51.458185
,,,,-2.586288,51.457659
,,,,-2.58785,51.459306
,,,,-2.58785,51.459306
,,,,-2.58785,51.459306
,,,,-2.590117,51.458818
,,,,-2.586288,51.457659
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.590766,51.457808
,,,,-2.590766,51.457808
,,,,-2.590117,51.458818
,,,,-2.590117,51.458818
,,,,-2.590117,51.458818
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.589044,51.458185
,,,,-2.592126,51.459419
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.58785,51.459306
,,,,-2.586288,51.457659
,,,,-2.58914,51.458913
,,,,-2.586288,51.457659
,,,,-2.589044,51.458185
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.586288,51.457659
,,,,-2.593193,51.460655
,,,,-2.590117,51.458818
,,,,-2.593385,51.461032
,,,,-2.590117,51.458818
,,,,-2.58785,51.459306
,,,,-2.590766,51.457808
,,,,-2.592126,51.459419
,,,,-2.590117,51.458818
,,,,-2.590766,51.457808
,,,,-2.586288,51.457659
,,,,-2.592126,51.459419
,,,,-2.592126,51.459419
,,,,-2.593193,51.460655
,,,,-2.586288,51.457659
,,,,-2.591801,51.46211
,,,,-2.590909,51.46215
,,,,-2.590024,51.463818
,,,,-2.591801,51.46211
,,,,-2.591801,51.46211
,,,,-2.590909,51.46215
,,,,-2.591125,51.462149
,,,,-2.591125,51.462149
,,,,-2.590459,51.462989
,,,,-2.591801,51.46211
,,,,-2.590402,51.461892
,,,,-2.591801,51.46211
,,,,-2.591117,51.462626
,,,,-2.591125,51.462149
,,,,-2.590459,51.462989
,,,,-2.590024,51.463818
,,,,-2.591125,51.462149
,,,,-2.590024,51.463818
,,,,-2.591117,51.462626
,,,,-2.590024,51.463818
,,,,-2.590024,51.463818
,,,,-2.590459,51.462989
,,,,-2.591801,51.46211
,,,,-2.590459,51.462989
,,,,-2.590459,51.462989
,,,,-2.591064,51.465251
,,,,-2.590024,51.463818
,,,,-2.591125,51.462149
,,,,-2.591125,51.462149
,,,,-2.590402,51.461892
,,,,-2.591801,51.46211
,,,,-2.590024,51.463818
,,,,-2.590402,51.461892
,,,,-2.590024,51.463818
,,,,-2.590459,51.462989
,,,,-2.590024,51.463818
,,,,-2.590402,51.461892
,,,,-2.591117,51.462626
,,,,-2.590909,51.46215
,,,,-2.590024,51.463818
,,,,-2.591125,51.462149
,,,,-2.590402,51.461892
,,,,-2.591125,51.462149
,,,,-2.590024,51.463818
,,,,-2.590459,51.462989
,,,,-2.590459,51.462989
,,,,-2.590459,51.462989
,,,,-2.590024,51.463818
,,,,-2.591125,51.462149
,,,,-2.590024,51.463818
,,,,-2.591125,51.462149
,,,,-2.591125,51.462149
,,,,-2.590402,51.461892
,,,,-2.591125,51.462149
,,,,-2.590402,51.461892
,,,,-2.590402,51.461892
,,,,-2.590402,51.461892
,,,,-2.590402,51.461892
,,,,-2.590402,51.461892
,,,,-2.610775,51.459018
,,,,-2.610526,51.4641
,,,,-2.612712,51.458621
,,,,-2.610526,51.4641
,,,,-2.613957,51.460233
,,,,-2.610526,51.4641
,,,,-2.610526,51.4641
,,,,-2.610526,51.4641
,,,,-2.610526,51.4641
,,,,-2.610526,51.4641
,,,,-2.610526,51.4641
,,,,-2.610775,51.459018
,,,,-2.616457,51.462036
,,,,-2.616457,51.462036
,,,,-2.612618,51.462326
,,,,-2.618701,51.465082
,,,,-2.616457,51.462036
,,,,-2.616457,51.462036
,,,,-2.615037,51.463483
,,,,-2.61192,51.460756
,,,,-2.612961,51.466434
,,,,-2.613516,51.464893
,,,,-2.614731,51.469625
,,,,-2.613222,51.467637
,,,,-2.614731,51.469625
,,,,-2.613222,51.467637
,,,,-2.610894,51.464727
,,,,-2.612344,51.466572
,,,,-2.612628,51.467344
,,,,-2.609236,51.456949
,,,,-2.611042,51.458567
,,,,-2.608415,51.456935
,,,,-2.607963,51.456506
,,,,-2.61489,51.458961
,,,,-2.608492,51.45734
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.610757,51.458811
,,,,-2.61571,51.456789
,,,,-2.611042,51.458567
,,,,-2.607963,51.456506
,,,,-2.613615,51.459417
,,,,-2.608492,51.45734
,,,,-2.608492,51.45734
,,,,-2.611042,51.458567
,,,,-2.607963,51.456506
,,,,-2.611042,51.458567
,,,,-2.608415,51.456935
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.609731,51.458511
,,,,-2.613611,51.456953
,,,,-2.607963,51.456506
,,,,-2.609731,51.458511
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.616146,51.458136
,,,,-2.612373,51.456915
,,,,-2.61489,51.458961
,,,,-2.607963,51.456506
,,,,-2.607963,51.456506
,,,,-2.61462,51.457047
,,,,-2.618952,51.467679
,,,,-2.616046,51.469933
,,,,-2.617949,51.468017
,,,,-2.515626,51.465958
,,,,-2.515626,51.465958
,,,,-2.5142,51.46592
,,,,-2.515626,51.465958
,,,,-2.515626,51.465958
,,,,-2.512337,51.465307
,,,,-2.513417,51.464062
,,,,-2.515849,51.462738
,,,,-2.514242,51.464454
,,,,-2.515626,51.465958
,,,,-2.514173,51.462233
,,,,-2.526501,51.465298
,,,,-2.525828,51.465544
,,,,-2.525904,51.464627
,,,,-2.528125,51.466271
,,,,-2.521777,51.466336
,,,,-2.526588,51.462798
,,,,-2.526597,51.466107
,,,,-2.528125,51.466271
,,,,-2.528125,51.466271
,,,,-2.528125,51.466271
,,,,-2.528125,51.466271
,,,,-2.525235,51.464072
,,,,-2.526501,51.465298
,,,,-2.518565,51.461063
,,,,-2.521871,51.46317
,,,,-2.525248,51.461474
,,,,-2.519201,51.462553
,,,,-2.522543,51.46403
,,,,-2.518435,51.459805
,,,,-2.522543,51.46403
,,,,-2.518565,51.461063
,,,,-2.522543,51.46403
,,,,-2.52064,51.462501
,,,,-2.52064,51.462501
,,,,-2.519201,51.462553
,,,,-2.52064,51.462501
,,,,-2.525885,51.457973
,,,,-2.525885,51.457973
,,,,-2.525885,51.457973
,,,,-2.520262,51.457162
,,,,-2.521224,51.460754
,,,,-2.524854,51.458427
,,,,-2.523516,51.458505
,,,,-2.534397,51.462188
,,,,-2.537454,51.462668
,,,,-2.534212,51.458718
,,,,-2.53819,51.459149
,,,,-2.536208,51.460696
,,,,-2.534375,51.461522
,,,,-2.536273,51.458915
,,,,-2.534375,51.461522
,,,,-2.536673,51.462312
,,,,-2.534212,51.458718
,,,,-2.534375,51.461522
,,,,-2.534375,51.461522
,,,,-2.534156,51.460076
,,,,-2.536673,51.462312
,,,,-2.534158,51.462647
,,,,-2.534375,51.461522
,,,,-2.536273,51.458915
,,,,-2.534212,51.458718
,,,,-2.537846,51.460463
,,,,-2.539466,51.461121
,,,,-2.543838,51.459644
,,,,-2.5434,51.461544
,,,,-2.5434,51.461544
,,,,-2.541539,51.459997
,,,,-2.540828,51.459497
,,,,-2.541539,51.459997
,,,,-2.540629,51.458454
,,,,-2.542943,51.459424
,,,,-2.542943,51.459424
,,,,-2.5434,51.461544
,,,,-2.537846,51.460463
,,,,-2.539466,51.461121
,,,,-2.539207,51.458758
,,,,-2.539466,51.461121
,,,,-2.531223,51.465304
,,,,-2.533138,51.465358
,,,,-2.533103,51.463524
,,,,-2.533138,51.465358
,,,,-2.527546,51.463459
,,,,-2.530789,51.466322
,,,,-2.533103,51.463524
,,,,-2.533103,51.463524
,,,,-2.531223,51.465304
,,,,-2.530789,51.466322
,,,,-2.533138,51.465358
,,,,-2.533138,51.465358
,,,,-2.531223,51.465304
,,,,-2.528756,51.466044
,,,,-2.527086,51.463596
,,,,-2.530969,51.464523
,,,,-2.535713,51.466426
,,,,-2.528756,51.466044
,,,,-2.528756,51.466044
,,,,-2.535713,51.466426
,,,,-2.530969,51.464523
,,,,-2.533103,51.463524
,,,,-2.535953,51.464725
,,,,-2.530969,51.464523
,,,,-2.541838,51.46334
,,,,-2.540722,51.46393
,,,,-2.540722,51.46393
,,,,-2.540722,51.46393
,,,,-2.544791,51.463515
,,,,-2.535632,51.464358
,,,,-2.540388,51.462466
,,,,-2.540722,51.46393
,,,,-2.537021,51.463812
,,,,-2.540388,51.462466
,,,,-2.543575,51.464177
,,,,-2.543063,51.462211
,,,,-2.545773,51.46379
,,,,-2.540388,51.462466
,,,,-2.544791,51.463515
,,,,-2.532086,51.461542
,,,,-2.530689,51.461485
,,,,-2.527107,51.461591
,,,,-2.52552,51.460097
,,,,-2.530689,51.461485
,,,,-2.532253,51.461037
,,,,-2.52552,51.460097
,,,,-2.529581,51.460276
,,,,-2.528735,51.461737
,,,,-2.530689,51.461485
,,,,-2.527107,51.461591
,,,,-2.527107,51.461591
,,,,-2.527107,51.461591
,,,,-2.529581,51.460276
,,,,-2.554643,51.462822
,,,,-2.557458,51.461127
,,,,-2.554643,51.462822
,,,,-2.557458,51.461127
